"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users" 
"Candraasmara85";"Candra Asmara";"856022497031897088";"1229094745420398593";"/Candraasmara85/status/1229094745420398593";"2020-02-16 17:26:37";1581873997;"Indo Barometer: Ahok Dianggap Paling Berhasil Atasi Banjir & Macet Jakarta, ANIES BASWEDAN TERBURUK? 

KADRUNISTA : Ini pasti udah di bayar. Hasil survei ini pasti ngibul.

Gue : Bedanya Jago Bicara VS Jago Kerja Itu, NYATA 
#AniesJawaraNgibulhttps://makassar.tribunnews.com/2020/02/16/indo-barometer-ahok-dianggap-paling-berhasil-atasi-banjir-macet-jakarta-anis-baswedan-terburuk …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Indo Barometer: Ahok Dianggap Paling Berhasil Atasi <strong>Banjir</strong> &amp; Macet <strong>Jakarta</strong>, ANIES BASWEDAN TERBURUK? <img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/><img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/><img alt=""😂"" aria-label=""Emoji: Wajah dengan air mata bahagia"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Wajah dengan air mata bahagia""/>

KADRUNISTA : Ini pasti udah di bayar. Hasil survei ini pasti ngibul.

Gue : Bedanya Jago Bicara VS Jago Kerja Itu, NYATA <img alt=""👏🏿"" aria-label=""Emoji: Simbol tepuk tangan (warna kulit gelap)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f-1f3ff.png"" title=""Simbol tepuk tangan (warna kulit gelap)""/><img alt=""👏🏿"" aria-label=""Emoji: Simbol tepuk tangan (warna kulit gelap)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f-1f3ff.png"" title=""Simbol tepuk tangan (warna kulit gelap)""/><img alt=""👏🏿"" aria-label=""Emoji: Simbol tepuk tangan (warna kulit gelap)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f-1f3ff.png"" title=""Simbol tepuk tangan (warna kulit gelap)""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AniesJawaraNgibul?src=hash""><s>#</s><b>AniesJawaraNgibul</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://makassar.tribunnews.com/2020/02/16/indo-barometer-ahok-dianggap-paling-berhasil-atasi-banjir-macet-jakarta-anis-baswedan-terburuk"" dir=""ltr"" href=""https://t.co/aGBYm5ayYG"" rel=""nofollow noopener"" target=""_blank"" title=""https://makassar.tribunnews.com/2020/02/16/indo-barometer-ahok-dianggap-paling-berhasil-atasi-banjir-macet-jakarta-anis-baswedan-terburuk""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">makassar.tribunnews.com/2020/02/16/ind</span><span class=""invisible"">o-barometer-ahok-dianggap-paling-berhasil-atasi-banjir-macet-jakarta-anis-baswedan-terburuk</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://makassar.tribunnews.com/2020/02/16/indo-barometer-ahok-dianggap-paling-berhasil-atasi-banjir-macet-jakarta-anis-baswedan-terburuk']";"['AniesJawaraNgibulhttps']";False;"[]";"";261;100;17;True;False;"";"[]"
"John_Nelwan";"John Nelwan";"97204202";"1229094323796340736";"/John_Nelwan/status/1229094323796340736";"2020-02-16 17:24:56";1581873896;"Mari kita survey para pembaca @kompascom , Guberner mana yg lebih BERHASIL atasi Banjir Jakarta, diantara @basuki_btp - @jokowi - @aniesbaswedan ....??";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Mari kita survey para pembaca <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""23343960"" dir=""ltr"" href=""/kompascom""><s>@</s><b>kompascom</b></a> , Guberner mana yg lebih BERHASIL atasi <strong>Banjir</strong> <strong>Jakarta</strong>, diantara <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""115286138"" dir=""ltr"" href=""/basuki_btp""><s>@</s><b>basuki_btp</b></a> - <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""366987179"" dir=""ltr"" href=""/jokowi""><s>@</s><b>jokowi</b></a> - <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""110312278"" dir=""ltr"" href=""/aniesbaswedan""><s>@</s><b>aniesbaswedan</b></a> ....??</p>";"[]";"[]";False;"[]";"";0;2;0;False;True;"1229013807441367040";"[{'screen_name': 'kompascom', 'user_id': '23343960'}]"
"dfrnm";"D Manafe";"239430211";"1229094280116887552";"/dfrnm/status/1229094280116887552";"2020-02-16 17:24:46";1581873886;"Survei Indo Barometer: Mayoritas Publik Nilai Ahok @basuki_btp Paling Berhasil Tangani Banjir & kemacetan lalin di Jakarta. https://nasional.kompas.com/read/2020/02/16/16594321/survei-indo-barometer-mayoritas-publik-nilai-ahok-paling-berhasil-tangani …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Survei Indo Barometer: Mayoritas Publik Nilai Ahok <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""115286138"" dir=""ltr"" href=""/basuki_btp""><s>@</s><b>basuki_btp</b></a> Paling Berhasil Tangani <strong>Banjir</strong> &amp; kemacetan lalin di <strong>Jakarta</strong>. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nasional.kompas.com/read/2020/02/16/16594321/survei-indo-barometer-mayoritas-publik-nilai-ahok-paling-berhasil-tangani"" dir=""ltr"" href=""https://t.co/UK3rLws7MO"" rel=""nofollow noopener"" target=""_blank"" title=""https://nasional.kompas.com/read/2020/02/16/16594321/survei-indo-barometer-mayoritas-publik-nilai-ahok-paling-berhasil-tangani""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nasional.kompas.com/read/2020/02/1</span><span class=""invisible"">6/16594321/survei-indo-barometer-mayoritas-publik-nilai-ahok-paling-berhasil-tangani</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://nasional.kompas.com/read/2020/02/16/16594321/survei-indo-barometer-mayoritas-publik-nilai-ahok-paling-berhasil-tangani']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"John_Nelwan";"John Nelwan";"97204202";"1229092540575404034";"/John_Nelwan/status/1229092540575404034";"2020-02-16 17:17:51";1581873471;"Mari kita survey para pembaca @CNNIndonesia , Gubernur mana yg lebih SUKSES atasi Banjir Jakarta, antar @basuki_btp - @jokowi - @aniesbaswedan ..???";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Mari kita survey para pembaca <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17128975"" dir=""ltr"" href=""/CNNIndonesia""><s>@</s><b>CNNIndonesia</b></a> , Gubernur mana yg lebih SUKSES atasi <strong>Banjir</strong> <strong>Jakarta</strong>, antar <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""115286138"" dir=""ltr"" href=""/basuki_btp""><s>@</s><b>basuki_btp</b></a> - <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""366987179"" dir=""ltr"" href=""/jokowi""><s>@</s><b>jokowi</b></a> - <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""110312278"" dir=""ltr"" href=""/aniesbaswedan""><s>@</s><b>aniesbaswedan</b></a> ..???</p>";"[]";"[]";False;"[]";"";4;14;3;True;True;"1228966560418557953";"[{'screen_name': 'CNNIndonesia', 'user_id': '17128975'}]"
"bakraniskANDAr";"Bakran Iskandar Ofcl";"150974840";"1229090788534976513";"/bakraniskANDAr/status/1229090788534976513";"2020-02-16 17:10:54";1581873054;"Agak mengejutkan. Ternyata sebab utama dari banjir di Jakarta adalah doa para single.  – Jomblo Mulia pic.twitter.com/uZVst0GClb";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Agak mengejutkan. Ternyata sebab utama dari <strong>banjir</strong> di <strong>Jakarta</strong> adalah doa para single.  – Jomblo Mulia <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/uZVst0GClb"">pic.twitter.com/uZVst0GClb</a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/BpnC7GeCEAIHbHf.jpg']";"";0;0;0;False;False;"";"[]"
"Rayu22246119";"Rayu";"1212938229332099073";"1229090603159314433";"/Rayu22246119/status/1229090603159314433";"2020-02-16 17:10:09";1581873009;"Atasi Banjir dari Bogor, Pemprov DKI Jakarta Beri Kucuran Dana Rp30 Miliar  https://otonominews.co.id/read/11456/Atasi-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar … https://twitter.com/share?text=Atasi%20Banjir%20dari%20Bogor,%20Pemprov%20DKI%20Jakarta%20Beri%20Kucuran%20Dana%20Rp30%20Miliar%20%20https://otonominews.co.id/read/11456/Atasi-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar%20&hashtags=AniesBaswedan … #AniesBaswedan";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Atasi <strong>Banjir</strong> dari Bogor, Pemprov DKI <strong>Jakarta</strong> Beri Kucuran Dana Rp30 Miliar  <a class=""twitter-timeline-link"" data-expanded-url=""https://otonominews.co.id/read/11456/Atasi-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar"" dir=""ltr"" href=""https://t.co/pTLd8Kfn9n"" rel=""nofollow noopener"" target=""_blank"" title=""https://otonominews.co.id/read/11456/Atasi-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">otonominews.co.id/read/11456/Ata</span><span class=""invisible"">si-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/share?text=Atasi%20Banjir%20dari%20Bogor,%20Pemprov%20DKI%20Jakarta%20Beri%20Kucuran%20Dana%20Rp30%20Miliar%20%20https://otonominews.co.id/read/11456/Atasi-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar%20&amp;hashtags=AniesBaswedan"" dir=""ltr"" href=""https://t.co/s14SERvNKp"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/share?text=Atasi%20Banjir%20dari%20Bogor,%20Pemprov%20DKI%20Jakarta%20Beri%20Kucuran%20Dana%20Rp30%20Miliar%20%20https://otonominews.co.id/read/11456/Atasi-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar%20&amp;hashtags=AniesBaswedan""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/share?text=Ata</span><span class=""invisible"">si%20Banjir%20dari%20Bogor,%20Pemprov%20DKI%20Jakarta%20Beri%20Kucuran%20Dana%20Rp30%20Miliar%20%20https://otonominews.co.id/read/11456/Atasi-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar%20&amp;hashtags=AniesBaswedan</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AniesBaswedan?src=hash""><s>#</s><b>AniesBaswedan</b></a></p>";"['https://otonominews.co.id/read/11456/Atasi-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar', 'https://twitter.com/share?text=Atasi%20Banjir%20dari%20Bogor,%20Pemprov%20DKI%20Jakarta%20Beri%20Kucuran%20Dana%20Rp30%20Miliar%20%20https://otonominews.co.id/read/11456/Atasi-Banjir-dari-Bogor-Pemprov-DKI-Jakarta-Beri-Kucuran-Dana-Rp30-Miliar%20&hashtags=AniesBaswedan']";"['AniesBaswedan']";False;"[]";"";0;0;0;False;False;"";"[]"
"ahim_abah";"ABAH AHIM";"1218008051157880832";"1229086958409773056";"/ahim_abah/status/1229086958409773056";"2020-02-16 16:55:40";1581872140;"Banjir Jakarta terlalu dipolitisir karena Anies bukan Cebong.... yang mempolitisir itu Cebong dkk ya cebong mana ada otaknya....";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Banjir</strong> <strong>Jakarta</strong> terlalu dipolitisir karena Anies bukan Cebong.... yang mempolitisir itu Cebong dkk ya cebong mana ada otaknya....</p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1229076728212930560";"[{'screen_name': 'rmol_id', 'user_id': '990237626'}]"
"SYAMSFITRI";"WebContractor";"80279696";"1229084845273300993";"/SYAMSFITRI/status/1229084845273300993";"2020-02-16 16:47:17";1581871637;"Survey Tanpa data statistik sama dengan omong kosong, mengukur keberhasilan pakai indikator Dong? keberhasilan itu harus terukur dengan persentase tidak bisa di generalisasi begini. Kalaulah Ahok sukses atasi banjir jakarta mustinya Jakarta tidak akan bajir lagi hingga sekarang.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Survey Tanpa data statistik sama dengan omong kosong, mengukur keberhasilan pakai indikator Dong? keberhasilan itu harus terukur dengan persentase tidak bisa di generalisasi begini. Kalaulah Ahok sukses atasi <strong>banjir</strong> <strong>jakarta</strong> mustinya <strong>Jakarta</strong> tidak akan bajir lagi hingga sekarang.</p>";"[]";"[]";False;"[]";"";2;0;0;False;True;"1228987896771702785";"[{'screen_name': 'kumparan', 'user_id': '759692754985242625'}]"
"houschen";"achmad husen";"84877166";"1229080350770417664";"/houschen/status/1229080350770417664";"2020-02-16 16:29:25";1581870565;"Loh.... Kan dia pernah bilang :""Banjir jakarta akan mudah diatasi bila jadi presiden "". Dia ikut bertanggung jawab dong, bro?!! ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Loh.... Kan dia pernah bilang :""<strong>Banjir</strong> <strong>jakarta</strong> akan mudah diatasi bila jadi presiden "". Dia ikut bertanggung jawab dong, bro?!! <img alt=""😁"" aria-label=""Emoji: Wajah menyeringai dengan mata tersenyum"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f601.png"" title=""Wajah menyeringai dengan mata tersenyum""/></p>";"[]";"[]";False;"[]";"";1;0;1;True;True;"1229007562793578496";"[{'screen_name': 'Imamasysyafi', 'user_id': '1913042822'}, {'screen_name': 'teguhpratam4', 'user_id': '1065968113273856000'}]"
"gung_sulist";"Agung Sulist";"167691852";"1223022777612955648";"/gung_sulist/status/1223022777612955648";"2020-01-30 23:18:47";1580426327;"Mungkin maksudnya bebas banjir jakarta. Ya iya kan di kalimantan ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Mungkin maksudnya bebas <strong>banjir</strong> <strong>jakarta</strong>. Ya iya kan di kalimantan <img alt=""😭"" aria-label=""Emoji: Wajah menangis kencang"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Wajah menangis kencang""/></p>";"[]";"[]";False;"[]";"";0;0;0;False;True;"1222852222406422530";"[{'screen_name': 'bandabening', 'user_id': '70955901'}]"
"SonoraFM92";"Radio Sonora";"180696019";"1223020691055710208";"/SonoraFM92/status/1223020691055710208";"2020-01-30 23:10:30";1580425830;"06.06 #InfoSONORA - Sebagian wilayah DKI Jakarta mulai diguyur hujan. Tetap hati2, waspadai jarak pandang terbatas, banjir, pohon & papan reklame tumbang. 
* cuaca sekitar @SonoraFM92 Jl. Gajahmada hujan gerimis  https://twitter.com/TMCPoldaMetro/status/1223016915544813568/photo/1pic.twitter.com/xaRgeMUif8 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">06.06 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/InfoSONORA?src=hash""><s>#</s><b>InfoSONORA</b></a> - Sebagian wilayah DKI <strong>Jakarta</strong> mulai diguyur hujan. Tetap hati2, waspadai jarak pandang terbatas, <strong>banjir</strong>, pohon &amp; papan reklame tumbang. 
* cuaca sekitar <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""180696019"" dir=""ltr"" href=""/SonoraFM92""><s>@</s><b>SonoraFM92</b></a> Jl. Gajahmada hujan gerimis  <a class=""twitter-timeline-link"" data-expanded-url=""https://twitter.com/TMCPoldaMetro/status/1223016915544813568/photo/1"" dir=""ltr"" href=""https://t.co/xaRgeMUif8"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/TMCPoldaMetro/status/1223016915544813568/photo/1""><span class=""tco-ellipsis""></span><span class=""invisible"">https://twitter.com/TMCPoldaMetro/status/1223016915544813568/photo/1</span><span class=""js-display-url"">pic.twitter.com/xaRgeMUif8</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"[]";"['InfoSONORA']";False;"[]";"";0;0;0;False;False;"";"[]"
"g2000_teguh";"teguh";"2593778100";"1223019750193688576";"/g2000_teguh/status/1223019750193688576";"2020-01-30 23:06:45";1580425605;"#BanjirJakarta GAGAL MANING...GAGAL MANING menjatuhkan @aniesbaswedan   
KEPRIBEN iki Son..... @dr_anggapk @fpdip_jakarta 
Saiki melayu nang MONAS wae Son ...ben SEHAT.... @ILCtv1 @karniilyas";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BanjirJakarta?src=hash""><s>#</s><b><strong>BanjirJakarta</strong></b></a> GAGAL MANING...GAGAL MANING menjatuhkan <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""110312278"" dir=""ltr"" href=""/aniesbaswedan""><s>@</s><b>aniesbaswedan</b></a>   
KEPRIBEN iki Son..... <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""830963744909848577"" dir=""ltr"" href=""/dr_anggapk""><s>@</s><b>dr_anggapk</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1187650110718541824"" dir=""ltr"" href=""/fpdip_jakarta""><s>@</s><b>fpdip_<strong>jakarta</strong></b></a> 
Saiki melayu nang MONAS wae Son ...ben SEHAT.... <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2421762716"" dir=""ltr"" href=""/ILCtv1""><s>@</s><b>ILCtv1</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""148472804"" dir=""ltr"" href=""/karniilyas""><s>@</s><b>karniilyas</b></a></p>";"[]";"['BanjirJakarta']";False;"[]";"";0;0;1;True;False;"";"[]"
"geiszchalifah";"GCH";"2973848287";"1222960116472762368";"/geiszchalifah/status/1222960116472762368";"2020-01-30 19:09:47";1580411387;"Saya berterimakasih sebanyak banyaknya pada PPSU yg telah berjuang menuntaskan banjir dan membersihkan sampah dari gorong2. Terimakasih juga pada pak Foke yg berinisiatif menginisiasi tim PPSU yg sangat Bermanfaat bagi warga Jakarta. 

#KalbunUdik faham ga?https://twitter.com/aniesupdatenews/status/1222870116183855105 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""in"">Saya berterimakasih sebanyak banyaknya pada PPSU yg telah berjuang menuntaskan <strong>banjir</strong> dan membersihkan sampah dari gorong2. Terimakasih juga pada pak Foke yg berinisiatif menginisiasi tim PPSU yg sangat Bermanfaat bagi warga <strong>Jakarta</strong>. 

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KalbunUdik?src=hash""><s>#</s><b>KalbunUdik</b></a> faham ga?<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/aniesupdatenews/status/1222870116183855105"" dir=""ltr"" href=""https://t.co/Ur8MoH3Q1G"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/aniesupdatenews/status/1222870116183855105""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/aniesupdatenew</span><span class=""invisible"">s/status/1222870116183855105</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/aniesupdatenews/status/1222870116183855105']";"['KalbunUdik']";False;"[]";"";20;6;0;False;False;"";"[]"
